date,createdAt,timestamp,context,value
2023-11-23 23:03:08.183000-05:00,1700798588183,1700798588183,{},33.0
2023-11-23 23:03:06.653000-05:00,1700798586653,1700798586653,{},33.25
2023-11-23 23:03:05.151000-05:00,1700798585151,1700798585151,{},33.25
2023-11-23 23:03:03.640000-05:00,1700798583640,1700798583640,{},33.25
2023-11-23 23:03:02.138000-05:00,1700798582138,1700798582138,{},33.25
2023-11-23 23:03:00.636000-05:00,1700798580636,1700798580636,{},33.0
2023-11-23 23:02:59.132000-05:00,1700798579132,1700798579132,{},32.75
2023-11-23 23:02:57.630000-05:00,1700798577630,1700798577630,{},33.25
2023-11-23 23:02:56.127000-05:00,1700798576127,1700798576127,{},32.75
2023-11-23 23:02:54.638000-05:00,1700798574638,1700798574638,{},32.75
2023-11-23 23:02:53.168000-05:00,1700798573168,1700798573168,{},33.0
2023-11-23 23:02:51.632000-05:00,1700798571632,1700798571632,{},33.25
2023-11-23 23:02:50.192000-05:00,1700798570192,1700798570192,{},33.0
2023-11-23 23:02:48.614000-05:00,1700798568614,1700798568614,{},33.25
2023-11-23 23:02:47.108000-05:00,1700798567108,1700798567108,{},33.25
2023-11-23 23:02:45.606000-05:00,1700798565606,1700798565606,{},33.5
2023-11-23 23:02:44.103000-05:00,1700798564103,1700798564103,{},33.5
2023-11-23 23:02:42.604000-05:00,1700798562604,1700798562604,{},33.25
2023-11-23 23:02:41.114000-05:00,1700798561114,1700798561114,{},33.25
2023-11-23 23:02:39.599000-05:00,1700798559599,1700798559599,{},33.25
2023-11-23 23:02:38.108000-05:00,1700798558108,1700798558108,{},33.5
2023-11-23 23:02:36.592000-05:00,1700798556592,1700798556592,{},33.25
2023-11-23 23:02:35.096000-05:00,1700798555096,1700798555096,{},33.0
2023-11-23 23:02:33.584000-05:00,1700798553584,1700798553584,{},33.25
2023-11-23 23:02:32.092000-05:00,1700798552092,1700798552092,{},33.5
2023-11-23 23:02:30.588000-05:00,1700798550588,1700798550588,{},33.25
2023-11-23 23:02:29.089000-05:00,1700798549089,1700798549089,{},33.25
2023-11-23 23:02:27.611000-05:00,1700798547611,1700798547611,{},33.25
2023-11-23 23:02:26.072000-05:00,1700798546072,1700798546072,{},33.5
2023-11-23 23:02:24.570000-05:00,1700798544570,1700798544570,{},33.5
2023-11-23 23:02:23.065000-05:00,1700798543065,1700798543065,{},33.25
2023-11-23 23:02:21.563000-05:00,1700798541563,1700798541563,{},33.25
2023-11-23 23:02:20.063000-05:00,1700798540063,1700798540063,{},33.5
