date,createdAt,timestamp,context,value
2023-11-22 22:43:38.562000-05:00,1700711018562,1700711018562,{},25.5
2023-11-22 22:43:37.059000-05:00,1700711017059,1700711017059,{},25.5
2023-11-22 22:43:35.551000-05:00,1700711015551,1700711015551,{},25.75
2023-11-22 22:43:34.050000-05:00,1700711014050,1700711014050,{},25.5
2023-11-22 22:43:32.547000-05:00,1700711012547,1700711012547,{},25.75
2023-11-22 22:43:31.049000-05:00,1700711011049,1700711011049,{},25.5
2023-11-22 22:43:29.550000-05:00,1700711009550,1700711009550,{},25.5
2023-11-22 22:43:28.042000-05:00,1700711008042,1700711008042,{},25.75
2023-11-22 22:43:26.536000-05:00,1700711006536,1700711006536,{},25.25
2023-11-22 22:43:25.033000-05:00,1700711005033,1700711005033,{},25.75
2023-11-22 22:43:23.547000-05:00,1700711003547,1700711003547,{},25.75
2023-11-22 22:43:22.027000-05:00,1700711002027,1700711002027,{},25.5
2023-11-22 22:43:20.521000-05:00,1700711000521,1700711000521,{},25.75
2023-11-22 22:43:19.020000-05:00,1700710999020,1700710999020,{},25.75
2023-11-22 22:43:17.517000-05:00,1700710997517,1700710997517,{},25.75
2023-11-22 22:43:16.027000-05:00,1700710996027,1700710996027,{},25.0
2023-11-22 22:43:14.518000-05:00,1700710994518,1700710994518,{},25.5
2023-11-22 22:43:13.009000-05:00,1700710993009,1700710993009,{},25.25
2023-11-22 22:43:11.506000-05:00,1700710991506,1700710991506,{},25.5
2023-11-22 22:43:10.005000-05:00,1700710990005,1700710990005,{},26.25
2023-11-22 22:43:08.502000-05:00,1700710988502,1700710988502,{},25.5
2023-11-22 22:43:07.012000-05:00,1700710987012,1700710987012,{},25.5
2023-11-22 22:43:05.497000-05:00,1700710985497,1700710985497,{},25.5
2023-11-22 22:43:03.998000-05:00,1700710983998,1700710983998,{},25.75
2023-11-22 22:43:02.489000-05:00,1700710982489,1700710982489,{},26.25
2023-11-22 22:43:00.992000-05:00,1700710980992,1700710980992,{},25.75
2023-11-22 22:42:59.483000-05:00,1700710979483,1700710979483,{},25.5
2023-11-22 22:42:57.996000-05:00,1700710977996,1700710977996,{},26.0
2023-11-22 22:42:56.480000-05:00,1700710976480,1700710976480,{},25.75
2023-11-22 22:42:54.979000-05:00,1700710974979,1700710974979,{},26.0
2023-11-22 22:42:53.471000-05:00,1700710973471,1700710973471,{},26.0
2023-11-22 22:42:51.968000-05:00,1700710971968,1700710971968,{},26.0
2023-11-22 22:42:50.469000-05:00,1700710970469,1700710970469,{},26.0
2023-11-22 22:42:48.966000-05:00,1700710968966,1700710968966,{},25.75
2023-11-22 22:42:47.460000-05:00,1700710967460,1700710967460,{},26.0
2023-11-22 22:42:45.958000-05:00,1700710965958,1700710965958,{},25.75
2023-11-22 22:42:44.455000-05:00,1700710964455,1700710964455,{},26.25
2023-11-22 22:42:42.950000-05:00,1700710962950,1700710962950,{},26.0
2023-11-22 22:42:41.456000-05:00,1700710961456,1700710961456,{},25.5
2023-11-22 22:42:39.951000-05:00,1700710959951,1700710959951,{},25.75
2023-11-22 22:42:38.443000-05:00,1700710958443,1700710958443,{},26.0
2023-11-22 22:42:36.944000-05:00,1700710956944,1700710956944,{},26.25
2023-11-22 22:42:35.438000-05:00,1700710955438,1700710955438,{},26.0
2023-11-22 22:42:33.935000-05:00,1700710953935,1700710953935,{},26.0
2023-11-22 22:42:32.431000-05:00,1700710952431,1700710952431,{},25.75
2023-11-22 22:42:30.931000-05:00,1700710950931,1700710950931,{},26.0
